filename	result
22030340.F05.txt	לאור כל האמור, אציע לחבריי לדחות את שני הערעורים... המערער יתאם את כניסתו למאסר, כולל האפשרות למיון מוקדם, עם ענף אבחון ומיון של שירות בתי הסוהר בטלפון 074831077 או 0747831078.
22066150.V07.txt	"די אם אציין כי שלושה משופטי הרוב סבורים כי טענת ההסתמכות לבדה אינה יכולה להצדיק הכשרה של התמודדותו של מר שיקלי, וכי לפחות ארבעה מהם סבורים כך ביחס לטענת חוסר הבהירות... לאור כל האמור, סברתי בשעתו, ועודני סבור גם עתה, כי היה מקום לדחות את הערעור שהוגש בעניין מר שיקלי, ולאשר את החלטתו של יו""ר ועדת הבחירות כי מר שיקלי מנוע מלהתמודד בבחירות הקרובות ברשימת הליכוד."
22001500.E14.txt	אם כן, נקודת המוצא היא גם נקודת הסיום, ולא מצאנו נסיבות מיוחדות שבגינן יש להתערב בעונש שהושת על המערער... סוף דבר – הערעור נדחה.
21020920.F10.txt	לפיכך, אין בעונש זה משום החמרה יתרה... אשר על כן, אם דעתי תישמע, נדחה את הערעור שלפנינו על כל רכיביו.
23034450.P01.txt	ואולם, טענות אלו, אשר נטענו בעלמא, הן טענות נזיקיות שהמקום לבררן הוא בהגשת תביעה אזרחית-נזיקית ולא במסגרת הגשת עתירה לבית משפט זה בשבתו כבית משפט גבוה לצדק... מכאן כי גם בקשר לרכיב זה יש לדחות העתירה, מהטעם שעומד לרשות העותר סעד חלופי בדמות פנייה לערכאה הדיונית המתאימה.
23000510.J01.txt	מתגבר הצורך בענישה הולמת, מרתיעה ומשמעותית שמעבירה מסר חברתי תקיף נגד תופעות אלו ואף מגלמת בתוכה הכרה במצוקתן של נפגעות העבירה ובנזק שנגרם להן... בשים לב לכלל הידוע שלפיו ערכאת הערעור אינה ממצה את מלוא חומרת הדין, ומסיבה זו בלבד, אציע לחברי ולחברתי לקבל את ערעור המערערת כך שעונשו של המשיב יעמוד על 48 חודשי מאסר לריצוי בפועל מאחורי סורג ובריח.
23072010.E11.txt	על רקע האמור, כפי שציין חברי השופט י' עמית, ייתכנו מצבים חריגים שבהם בית המשפט יראה את הנאשם כמי שמיצה את זכותו לייצוג, אם כי מתוך שאיפה לצמצומם של מצבים אלה למינימום ההכרחי, וזאת כמוצא אחרון בלבד... הטעם לכך הוא שייצוג במשפט הפלילי משרת לא רק את הנאשם עצמו, אלא גם את האינטרס הציבורי בבירור האמת ובשמירה על מראית פני הצדק.
23030570.E02.txt	לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
21047150.P14.txt	לפי שעה תכשיטי הזהב ישארו מחולטים (במובנה של פקודת המכס) עד לתום הדיון אודות הבעלות בהם בבית המשפט האזרחי המוסמך לכך... בנסיבות העניין אציע לחבריי כי לא ייעשה צו להוצאות.
21075840.R06.txt	"לפיכך, יש מקום לפסוק הוצאות לטובת העותרים... בנסיבות העניין, ובשים לב לשלב הדיוני המוקדם שבו נמחקת העתירה – המשיבים יישאו בהוצאות העותרים בסכום של 3,000 ש""ח."
23039670.E02.txt	לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
22056840.P03.txt	עם זאת, בשים לב למכלול השיקולים שלעיל, הנלווים לחומרתם הרבה של המעשים שביצע ולפוטנציאל הנזק הרב הטמון בהם – אני סבורה כי היה מקום להחמיר בעונשו חרף גילו הצעיר... סוף דבר: לו תישמע דעתי, יידחה הערעור על שני חלקיו.
20087940.F12.txt	סוף דבר: אני מצרף דעתי לדעת חברתי שדין הערעור – הן על הכרעת הדין, הן על גזר הדין – להידחות... המשנה לנשיאה הוחלט, ברוב דעות, לדחות את הערעור כאמור בפסק דינם של השופטת ד' ברק-ארז והמשנה לנשיאה ע' פוגלמן, כנגד דעתו החולקת של השופט א' שטיין.
22036360.G06.txt	וכעת, ככל שבפי השותפות השגות על ההחלטה בעניין החילוט, מקומן של טענות אלה להתברר בגדר ערעור החילוט; ואין באמור כדי להביע עמדה בנוגע לטענות הצדדים לגופן... סופו של דבר, העתירה נדחית על הסף.
22089740.J08.txt	המשנה לפרקליט המדינה לעניינים פליליים 2... אשר על כן, העתירה נדחית.
23052160.C06.txt	אשר על כן, העתירה נדחית... בנסיבות העניין, אין צו להוצאות.
20092880.J10.txt	עונשו עולה בקנה אחד עם מידת אשמתו הגבוהה, עם הנזק הכבד שגרם למתלוננת, ועם מדיניות הענישה הנוהגת, ולכן אין להתערב בו... אשר על כן, אציע לחברתי ולחברי לדחות את הערעור כאמור, על שני חלקיו.
23080620.R04.txt	העתירה נדחית אפוא... משלא נתבקשה תגובה, לא ייעשה צו להוצאות.
23016560.N06.txt	"העובדה שבמסגרת חוק חדלות פירעון ניתן משקל משמעותי לשיקומו הכלכלי של החייב, אין משמעותה כי ""אינטרס השיקום"" צריך לגבור בכל מקרה על התכליות השונות שיש לאזנן בגדרי הליך חדלות פירעון – שמירה על אינטרס הנושים ואינטרס הציבור... משלא התבקשה תשובה ובהתחשב במתכונת הדיונית שבה ניתנה ההכרעה, לא ייעשה צו להוצאות."
21066550.R08.txt	לבסוף, בכל הנוגע לטענת המערערים להפרת דיני הלחימה הבינלאומיים ולהיעדר תחולתו של הפטור מאחריות נזיקית בנסיבות אלה, אני מצטרפת לקביעותיה של חברתי השופטת וילנר, בפסקה 27 לפסק דינה... לטעמי מדובר בהתנהלות ראויה ורצויה, ויש לקוות כי המדינה אכן תנהג כאמור במקרים המתאימים.
23018930.Y04.txt	"זהו, בכל הכבוד, הדין הראוי גם לעתירה שלפנינו... סוף דבר – העתירה נדחית על הסף בהיותה נעדרת עילה; בשים לב לאמור בפסקה 8 לעיל, העותרים ישלמו הוצאות לטובת אוצר המדינה בסכום של 5,000 ש""ח."
22057780.C03.txt	שכן, במקרים רבים איומים מסוג זה הם ערש היוולדן של עבירות האלימות או המין במשפחה, שעתידות לבוא; עבירות שלדאבון הלב הפכו לחזון נפרץ במדינתנו... אשר על כן, לו תישמע דעתי, נדחה את הערעור ונותיר את גזר הדין על כנו.
22005020.G05.txt	ומשעשו כן, מצאו שתלונות העותר אינן מעמידות תשתית ראייתית ומשפטית המצדיקה פתיחת חקירה פלילית לגביהן או נקיטת הליך של בדיקה מקדימה בעניינן... סופו של דבר, העתירה נדחית על הסף.
21077860.C06.txt	יתר רכיבי גזר הדין, כלשונם – ייוותרו על כנם... נ ש י א ה השופט א' שטיין: אני מסכים.
22043000.R02.txt	" פסק-דין בתיק ע""פ 4300/22 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע""פ 4300/22 לפני: כבוד השופטת י' וילנר כבוד השופט י' כשר כבוד השופטת ר' רונן המערער: פלוני נ ג ד המשיבה: מדינת ישראל ערעור על פסק דינו של בית המשפט המחוזי חיפה מיום 11.05.2022 בתיק פ 060337-05-21 תאריך הישיבה: ט""ז בטבת התשפ""ג (09.01.2023) בשם המערער: עו""ד ראניה סרוג'י בשם המשיבה: עו""ד מירי קולומבוס פסק-דין בהינתן גילו הצעיר של המערער בעת ביצוע העבירות, היעדר עבר פלילי, והודאתו (אשר נעשתה בשלב בו נעשתה), ראוי היה למקם את עונשו של המערער נמוך יותר במתחם הענישה אותו קבע בית המשפט המחוזי, ולמצער, לנמק מדוע אין התחשבות בנתונים אלה."
22050670.C14.txt	אולם, במכלול הנסיבות ובכללן היעדר עבר פלילי למערער לצד נסיבותיו האישיות, מצאנו כאמור כי הדברים מצדיקים הקלה מדודה נוספת בעונשו... יתר רכיבי גזר הדין יעמדו בעינם.
21071720.N09.txt	המערער טוען כי לא ניתן משקל מספק לשיקולים אלה, אולם לא די בהעלאת טענה מעין זו בעלמא כדי להצדיק התערבות בגזר הדין... התוצאה היא אפוא, שגם הערעור על גזר הדין דינו להידחות.
23051330.V01.txt	מן הטעמים שפורטו לעיל, הערעור נדחה... נוכח המסקנה שאליה הגעתי לא מצאתי להיענות לבקשת ראש לשכת עורכי הדין להצטרף להליך דנן, ואף היא נדחית בזאת.
22016390.M02.txt	העתירה נדחית אפוא על הסף... משלא התבקשה תגובת המשיבים, אין צו להוצאות.
22029420.X03.txt	לפיכך, דין הטענה לקיומם של שיקולים פרסונליים-הומניטריים המצדיקים הימנעות מהסגרת העותרים, להידחות... בנסיבות העניין אין צו להוצאות.
22084150.E03.txt	אשר על כן – הערעור נדחה... ועד לאותו מועד יחולו עליו המגבלות והבטחונות שהושתו עליו בבית משפט קמא.
22071070.G08.txt	בהינתן חומרת המעשים, ומשיקולי הרתעת היחיד והרתעת הרבים וכאשר לחובת המערער עבר פלילי רלוונטי, הצדק עם באת כוח המשיבה כי היה מקום להחמיר בעונשו של המערער במידה ניכרת... יתר רכיבי גזר הדין יוותרו בעינם.
22058980.A02.txt	
23039270.E02.txt	לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
22049910.J11.txt	בעוד שהמנוחה מקבלת טיפול רפואי במקום התאונה, התקשר המערער 1 לאביו והשניים החלו לפעול למילוטו מאימת הדין... קביעות בית משפט זה בעניין כהן, כמו גם נסיבותיו של המערער 2 ומדיניות הענישה הנהוגה מצדיקים הקלה מסוימת בעונשיהם של המערערים, אולם הכתם המוסרי שדבק בהם לא נמחה או דהה.
21063830.Z03.txt	ואולם, כך נהג בית המשפט המחוזי במקרה זה... סוף דבר, אציע כי נדחה את שלושת הערעורים.
23029420.E04.txt	לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
22019190.E06.txt	קיצורו של דבר, משאלו הם פני הדברים, לא מצאתי כי מתקיימות הנסיבות החריגות המצדיקות את התערבותנו בגזר דינו של בית משפט קמא... אשר על כן, הערעור נדחה.
22038230.C18.txt	בסיכומו של דבר, אני מצטרפת לדחיית העתירה... קבלת עתירות מן הסוג דנן שמורה למקרים של אי-סבירות קיצונית, וכזו לא נמצאה במקרה שלפנינו.
22043030.N04.txt	כמו כן, לא נראה כי העונש שהושת יפגע בשיקומו של המערער... בשים לב לכל האמור, לא מצאתי מקום להתערב בגזר דינו של בית המשפט המחוזי.
22045200.F03.txt	עיון בהחלטות רשויות התביעה, על גלגוליהן השונים, מגלה שעסקינן בהחלטה המתבססת על חומרי החקירה והראיות אשר עמדו לפני רשויות התביעה, ועל הערכתן המקצועית של רשויות התביעה לפיה חומר הראיות שבתיק אינו מבסס דיו את היסוד הנפשי הדרוש להרשעה בעבירה, ברמת ההוכחה הנדרשת בדין הפלילי; ומשכך הוא, אין אפשרות סבירה להרשעה... עם כל האמפתיה לעותרת ולחוויה הקשה שחוותה, העתירה שלפנינו אינה מגלה כל פגם, כל שכן פגם משמעותי, באופן קבלת ההחלטה ובהחלטה גופה.
23052390.E03.txt	על כן, לא ראינו להתערב בהחלטת המפקד הצבאי לגבי הצו הנוכחי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, זאת בשל המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... סוף דבר, שהעתירה נדחית.
21022110.Y12.txt	משאלו הם פני הדברים, לא מצאתי כי נפלה שגגה בגזר דינו של בית המשפט המחוזי, ודאי לא כזו אשר מצדיקה את התערבותה של ערכאת הערעור בגזר דינו של המערער... סוף דבר: לאור כל האמור, אציע לחברי ולחברתי לדחות את הערעור על שני חלקיו.
23040890.E02.txt	ביום 9.3.2023 אישר בית המשפט הצבאי את הצו השלישי; וביום 16.5.2023, לאחר שקבע כי לא נפל פגם בהליך הביקורת השיפוטית, דחה בית המשפט הצבאי לערעורים את ערעורו של העותר... יצוין כי בשים לב למועד פקיעת צו המעצר הנוכחי, ביום 30.5.2023 המפקד הצבאי הורה על הארכת מעצרו המנהלי של העותר לתקופה נוספת של שלושה חודשים, החל מיום 5.6.2023 ועד ליום 4.9.2023.
20085970.J15.txt	עוד אציע לחבריי כי בנסיבות החריגות של ההליך דנן, המערער ירצה את עונש המאסר שנגזר עליו במסגרת עבודות שירות היה ויימצא מתאים לכך... לאחר קבלת חוות הדעת ועמדת המערער ביחס לריצוי עונשו בעבודות שירות בהתאם לתוכנה, יינתן פסק דין משלים.
22024400.X06.txt	סיכומם של דברים: מעשיו של המשיב מחייבים תגובה עונשית מרתיעה, שיש בה כדי להעביר מסר ברור בדבר הענישה הצפויה לאותם עובדי ציבור אשר מנצלים את מעמדם ואת האמון שניתן בהם לצורך הפקת רווחים אישיים... בהתאם לאמור, ובהתחשב בכלל שלפיו ערכאת הערעור אינה ממצה את הדין, אציע לחבריי כי עונש המאסר בפועל שיושת על המשיב יועמד על 24 חודשים.
22035720.R09.txt	ואמנם, בצדק נטען בעתירה כי גורמי אכיפת החוק נדרשים לעשות כל אשר לאל ידם על מנת לשרש תופעה נלוזה זו, להרתיע מפני עשיית מעשים כאמור ולמצות את הדין עם מבצעיהם... סוף דבר, העתירה נדחית.
23009100.C01.txt	העתירה נדחית על הסף אפוא... אין צו להוצאות.
23004810.X01.txt	אשר על כן, העתירה נדחית... משלא נתבקשה תגובה איננו עושים צו להוצאות.
20087290.Z09.txt	אך בדרגת חומרתן חובות אלה אינן מגיעות לכדי חומרת עבירת ההפקרה והענישה שבצידה, כפי שביאר חברי השופט ג'ורג' קרא... זאת נוסף על העבירות של שיבוש מהלכי משפט והשמדת ראיה שבביצוען הורשע, ובנוגע אליהן הערעור יידחה.
21020500.C15.txt	הדברים הם כה בסיסיים ומובנים מאליהם, עד שקשה להאמין כי נדרש לכותבם בעת הזו, במדינת ישראל, מאחר שלמרבה הצער יש הרואים את פני הדברים אחרת ונוהגים כך בבנותיהם או בבנות אחרים... בסיכומו של דבר: דעתי אם כן, שונה מדעת חבריי ואני סבור כאמור שדין הערעור על כל חלקיו להידחות.
22082360.E03.txt	רשמנו לפנינו הצהרת המשיב כי בדעתו להאריך את הצו המנהלי לתקופה נוספת של ארבעה חודשים... אשר על כן, העתירה נדחית.
23005390.X10.txt	סיכומם של דברים, שהעתירה נדחית, ועמה נדחית גם הבקשה לצו ביניים... בנסיבות העניין, לא ייעשה צו להוצאות.
22032730.V01.txt	האסמכתאות השונות שאליהן מפנה המערער בערעורו אינן מעלות ואינן מורידות בהקשר זה, וזאת נוכח ההבדלים המשמעותיים שקיימים בין הנסיבות באותם מקרים ובין נסיבות המקרה דנן... מכל הטעמים שפורטו לעיל, הערעור נדחה.
23056800.E04.txt	משכך, לא ראינו הצדקה להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, נוכח המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
23017070.E02.txt	ביום 5.2.2023 דחה בית המשפט הצבאי לערעורים את ערעורו של העותר, לאחר שקבע כי ההחלטה על מעצרו המנהלי בדין יסודה... למען שלמות התמונה יוער כי ביני לביני, ביום 8.3.2023 הורה מפקד צבאי על הארכת מעצרו המנהלי של העותר לתקופה של כשישה חודשים נוספים, החל מיום 20.3.2023 ועד ליום 19.9.2023.
23041690.E02.txt	לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו... אשר על כן, העתירה נדחית.
21072090.O02.txt	קשה להלום את טענת המערער, אדם בגיר וכשיר, בעשור הרביעי לחייו – כי נגרר למעשים שכאלה על-ידי חברו הצעיר ממנו... אם כך, לו תישמע דעתי, אציע לקבל את ערעור המדינה, ולהחמיר את עונשו של המשיב, כך שיעמוד על 8 שנות מאסר בפועל.
23010270.E08.txt	יש לקוות כי המערער יוסיף לצעוד בדרך זו, יפיק את הלקחים הנדרשים, וישכיל להשתלב במעלה הדרך במסגרת יציבה וחיובית... סוף דבר, הערעור נדחה.
22032650.04J.txt	"משאֵלו הם פני הדברים, הגם שאין לכחד כי העונש שנגזר על המערער הוא על הצד המחמיר, לא מצאתי כי יש בנסיבות המקלות הנותרות – הודאתו של המערער, ועברוֹ הפלילי ה""זניח"" – שאותן שקל גם בית המשפט המחוזי, כדי להביא את המקרה שלפנינו בגדר המקרים החריגים, המצדיקים את התערבות ערכאת הערעור בגזר הדין... לפיכך, החלטתי לצרף את דעתי לדעתו של חברי, השופט י' אלרון; דינו של הערעור – להידחות."
22006870.F03.txt	הנסיבות שקשורות בביצוע העבירה ובכללן התוצאה הקשה, קשה עד מאוד, שנגרמה כתוצאה מביצועה; הקלות הבלתי נסבלת של שימוש בנשק חם ,שנמצא ברישיון והגעתו של המערער לרכב של קובי כשהאקדח טעון ודרוך (בין אם דרך אותו בדרכו אל הרכב בין אם דרך אותו לאחר התזת הגז המדמיע לעברו), מאפילות על כל נסיבה אחרת בביצוע העבירה, עליה הצביעה באת כוח המערער, ומחייבת קביעתו של מתחם ענישה שונה מזה שנקבע על ידי בית המשפט המחוזי... את תקופת המאסר בפועל היה נכון לגזור בתוך מתחם זה.
23020180.F06.txt	מכלול הנסיבות הללו והמניע הלאומני אשר הנחה את פועלו של קבאג'ה, חייבים היו להוביל את בית המשפט המחוזי למסקנה כי עונשו של קבאג'ה צריך לכלול בתוכו מאסר ממושך מאד; ודי אם אציין בהקשר זה את עונש המקסימום של 25 שנות מאסר שקבע המחוקק לצד העבירה של חבלה בכוונה מחמירה כמעשה טרור ולעונש המקסימום של 10 שנות מאסר אשר נקבע בגין חבלה זדונית בכלי רכב אשר מונעת על ידי מניע גזעני... זאת ועוד: בהתייחס למעורבים השונים באירוע הפלילי, החמרת עונשו של קבאג'ה יוצרת מדרג ענישה הולם אשר משקף את חומרת מעשיו ביחס לאלו של סלאימה.
21078310.O03.txt	אין זאת אלא מן הפירות הבאושים של מצבורי הנשק במגזר הערבי, ושאר עבירות הנשק, והיד הקלה על ההדק; רעה חולה זו מחייבת ענישה הולמת... אציע אפוא לחברַי לדחות את הערעור – ולהותיר את עונשו של מחמוד על כנו.
22036520.V03.txt	לא מצאתי כי פרשנותה של המערערת לדברים אלו הולמת את דברי המותב, אשר תיאר בשפה תמציתית את המשותף לפרסומים הרבים שבמוקד ההליך, בלא שנלווה לכך תיוג שלילי של המערערת או של תוכן הפרסומים... מכל הטעמים המפורטים, הערעור נדחה.
22074160.J02.txt	סוף דבר: העונש אשר נגזר על המערער הולם את חומרת מעשיו, מתחשב כדבעי במכלול נסיבות ביצוע העבירה ונסיבותיו האישיות ועולה בקנה אחד עם מדיניות הענישה... לפיכך, אציע לחברי ולחברתי לדחות את הערעור.
20087180.G03.txt	עם זאת, בשים לב לחוק הנוער ובפרט לסעיף 25(ג) שלפיו בעת קביעת עונשו של קטין יש להתחשב בגילו בעת ביצוע העבירה, דומני כי בעת קביעת מתחם העונש הראוי של הקטין ובגזירת עונשו לא ניתן לכך משקל מספק... משכך אני סבורה כי יש להתערב גם בעונש שגזר בית המשפט על הקטין ולהעמיד את תקופת מאסרו בפועל על 7 שנים, כעונשו של הבגיר.
