filename	result
23017880.E03.txt	" פסק-דין בתיק ע""פ 1788/23 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע""פ 1788/23 לפני: כבוד השופט י' עמית כבוד השופטת ד' ברק-ארז כבוד השופט א' שטיין המערער: נאדים מסראווה נ ג ד המשיבה: מדינת ישראל ערעור על גזר דינו של בית המשפט המחוזי מרכז-לוד בת""פ 1178-06-21 מיום 30.1.2023 שניתן על ידי כב' השופטת מרב גרינברג תאריך הישיבה: כ""ט בסיון התשפ""ג (18.6.2023) בשם המערער: עו""ד אורי בר עוז בשם המשיבה: בשם שירות המבחן למבוגרים: עו""ד עילית מידן עו""ס סיון קוריס פסק-דין 1."
23029760.E03.txt	"נחה דעתנו כי נשקפת סכנה מן העותר, וכי יש בסיס לאמור בפרפרזה הגלויה בתגובת המשיבים ולפיה ""העותר הוא פעיל גא""פ, חשוד במעורב בקידום פעילות צברית, לו קשר לאמצעי לחימה, ושהייתו בשטח מסוכנת לביטחון האזור""... לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו."
22030340.F05.txt	בשים לב למכלול שיקולים אלו, סבורני כי עונשו של המערער 2 הוא עונש ראוי שאין להתערב בו... לאור כל האמור, אציע לחבריי לדחות את שני הערעורים.
22066150.V07.txt	"מדובר בשאלה האם מדובר במקרה יוצא דופן, בו מוצדק (בהנחה שקיימת סמכות לכך) להכשיר התמודדות בניגוד להוראת סעיף 6א לחוק היסוד בשל נסיבות חריגות... יו""ר ועדת הבחירות סבר שהתשובה על כך שלילית."
22001500.E14.txt	אם כן, נקודת המוצא היא גם נקודת הסיום, ולא מצאנו נסיבות מיוחדות שבגינן יש להתערב בעונש שהושת על המערער... סוף דבר – הערעור נדחה.
21020920.F10.txt	תיקון זה לא ייעשה אם עונשו של העבריין לא יהיה שקול כנגד מה שעולל לקורבנו... למרות שלא ראינו את פניה של המתלוננת, שסבלה מידיו פגיעות קשות בגוף ובנפש, פסק הדין שייצא מתחת לידינו צריך שידבר גם אליה.
23034450.P01.txt	סוף דבר: העתירה נדחית... משלא התבקשה תגובה - אין צו להוצאות.
23000510.J01.txt	בהמשך, דקר את עצמו בבטן באמצעות סכין, ויש לראות כל זאת בניסיון להחזיר את המתלוננת אליו... את תחושה זו רמס המשיב כאשר תקף את המתלוננת באלימות בדירתה, ביצע בה מעשים מגונים בחדר השינה שלה ואף כלא אותה לבל תצא מהחדר עד אשר התחננה בפניו.
23072010.E11.txt	אנו מקבלים את הערעור ומורים על שחרורו של המערער מייצוגו של זגורי... בשלב זה, ולאור החלטת בית משפט קמא מיום 27.11.2023, עורכי הדין פלדמן וקסנטיני ממשיכים לייצג את זגורי, והסניגוריה הציבורית מתבקשת להיכנס לתיק בהקדם האפשרי.
23030570.E02.txt	ביום 22.1.2023 הורה המפקד הצבאי על הארכת מעצרו המנהלי של העותר לתקופה נוספת של שישה חודשים, החל מיום 31.1.2023 ועד ליום 30.7.2023... ביום 5.2.2023 אישר בית המשפט הצבאי את הצו השני; וביום 28.3.2023 דחה בית המשפט הצבאי לערעורים את ערעורו של העותר, בקובעו כי לא נפל פגם בהליך הביקורת השיפוטית.
21047150.P14.txt	רק אם המערערת לא תוכיח את זכויותיה בטובין, תוכל המדינה לטעון כי הם הוחרמו... בנסיבות העניין אציע לחבריי כי לא ייעשה צו להוצאות.
21075840.R06.txt	"לפיכך, יש מקום לפסוק הוצאות לטובת העותרים... בנסיבות העניין, ובשים לב לשלב הדיוני המוקדם שבו נמחקת העתירה – המשיבים יישאו בהוצאות העותרים בסכום של 3,000 ש""ח."
23039670.E02.txt	"לאחר דיון במעמד שני הצדדים, בהסכמת באת כוח העותר, עיינו בחומר החסוי ונחה דעתנו כי יש בסיס לאמור בפרפרזה הגלויה בתגובת המשיב ולפיה ""העותר הוא פעיל חמאס, לו קשרים לפעילי חמאס בכירים מן החוץ, הוא חשוד בקידום פעילות חמאס ארגונית וצבאית, ושהותו בשטח מסכנת את ביטחון האזור""... לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו."
22056840.P03.txt	אומנם, מן העבר השני יש לתת משקל כשיקול לקולא את עובדת היותו של המערער 2 קטין (על סף בגירות) בעת ביצוע העבירות... עם זאת, בשים לב למכלול השיקולים שלעיל, הנלווים לחומרתם הרבה של המעשים שביצע ולפוטנציאל הנזק הרב הטמון בהם – אני סבורה כי היה מקום להחמיר בעונשו חרף גילו הצעיר.
20087940.F12.txt	"ואולם, בית המשפט הבהיר במפורש כי הראיות לחובתו של הנאשם הן ""חזקות וחד משמעיות"" (סעיף 303 להכרעת הדין), ואף הוסיף והבהיר כי לאחר שבחן את כלל הראיות שלפניו, לא נותר ספק סביר בדבר אשמתו של המערער (סעיף 327 להכרעת הדין)... סוף דבר: אני מצרף דעתי לדעת חברתי שדין הערעור – הן על הכרעת הדין, הן על גזר הדין – להידחות."
22036360.G06.txt	"שכן לאחר שהתגלה לשותפות כי סך של 1.5 מיליון ש""ח הועבר לעו""ד שגב עבור ייצוג המשיבים בהליך הפלילי, השותפות הגישה בקשה להשלמת טיעון, במסגרתה טענה בין היתר כי התנהלות הפרקליטות ""הינה לא אחרת מאשר פעולת עורמה וניסיון להכשיר פעולה פסולה של קניית הסדר טיעון (ממש כך!), על-ידי שחרור סך של 1.5 מיליון ₪ ותשלומו לב""כ המשיבים 3-2 [המשיבים-ע'ב'], עו""ד יניב שגב, כשכר טרחתו, לצורך הגשמת מטרתה שלה..... השותפות תישא בהוצאות המשיבות בסך 4,000 ש""ח."
22089740.J08.txt	"איגוד מרכזי הסיוע לנפגעות ולנפגעי תקיפה מינית נ ג ד המשיבים: 1... פלוני עתירה למתן צו על תנאי תאריך הישיבה: ‏י""ב בתשרי התשפ""ד (‏27.9.2023) בשם העותרת 1: עו""ד אפרת נחמני-בר; עו""ד שרון זגגי-פנחס בשם העותר 2: עו""ד כרמית קלר-חלמיש; עו""ד מיה אוברבאום בשם המשיבים 1 ו-2: עו""ד ענת גולדשטיין בשם המשיב 3: עו""ד ירון פורר פסק-דין שמענו בקשב רב את טיעוני באי-כוח הצדדים, ולאחר מכן אף נתנו ביטוי לדעתנו באשר לטיעוניהם ולמורכבותו של תיק זה."
23052160.C06.txt	אשר על כן, העתירה נדחית... בנסיבות העניין, אין צו להוצאות.
20092880.J10.txt	מדובר במעשה סדום אנאלי; ריבוי מעשי סדום אוראליים; וכן בשני מקרי אינוס נוספים – אירוע שבו המערער אנס את המתלוננת בסלון ביתה בעת שאמהּ ישנה; ואירוע שבו אנס את המתלוננת לאחר שהגיעה לנקות את ביתו, לבקשתו... העבירות החמורות שהורשע בהן המערער, עבירות מין בבת משפחה, נערה צעירה בזמן המעשים, בוצעו תוך ניצול מעמדו בתא המשפחתי, כבן זוגה של אֵם המתלוננת, תוך ניצול קרבתו והאמון שנתנה בו המתלוננת, אשר ראתה בו כאב, על מנת לספק את יצריו המיניים, תוך רמיסת כבודה ותמימותה.
23080620.R04.txt	העתירה נדחית אפוא... משלא נתבקשה תגובה, לא ייעשה צו להוצאות.
23016560.N06.txt	"העובדה שבמסגרת חוק חדלות פירעון ניתן משקל משמעותי לשיקומו הכלכלי של החייב, אין משמעותה כי ""אינטרס השיקום"" צריך לגבור בכל מקרה על התכליות השונות שיש לאזנן בגדרי הליך חדלות פירעון – שמירה על אינטרס הנושים ואינטרס הציבור... משלא התבקשה תשובה ובהתחשב במתכונת הדיונית שבה ניתנה ההכרעה, לא ייעשה צו להוצאות."
21066550.R08.txt	הדברים הללו אינם חלים לכן על פעולות שבוצעו לאחר שהפעולה המלחמתית הסתיימה... לטעמי מדובר בהתנהלות ראויה ורצויה, ויש לקוות כי המדינה אכן תנהג כאמור במקרים המתאימים.
23018930.Y04.txt	לשון אחרת, האינטרסים שלתפיסת העותרים מתנגשים, הם אינטרסים שמרכיבים אינהרנטית את תפקיד היועצת כמי שאמונה, בין היתר, על ייעוץ לממשלה בעניינים משפטיים בתחומים נרחבים, וביניהם, מן הסתם, על הליכי החקיקה האמורים... מאחר שאיני נדרש לסוגיה זו בענייננו, וכן מפאת רגישות העניין, אמנע מלהרחיב בהבדלים שבין עניין זה לבין המקרה בו מבקשות העותרות להיתלות (ניגוד העניינים העלול להתעורר בעקבות מעורבות ראש הממשלה בהליך פלילי), ואסתפק באמירה כי אין הנדון דומה לראיה, וזאת ולו מהטעם הפשוט שהתרחיש המתואר בעניין היועצת הוא תיאורטי ועתידי, ואילו בעניינו של ראש הממשלה עסקינן במצב דברים קיים.
22057780.C03.txt	"שכן, במקרים רבים איומים מסוג זה הם ערש היוולדן של עבירות האלימות או המין במשפחה, שעתידות לבוא; עבירות שלדאבון הלב הפכו לחזון נפרץ במדינתנו... הדברים נכונים ביתר שאת בכל הנוגע לאלימות כלכלית בין בני זוג, שכן מדובר בתופעה שמערכת המשפט הישראלית טרם התמודדה עמה בצורה מקיפה ומשמעותית, חרף פוטנציאל הנזק הגלום בה; וסבורני כי יש לתת על כך את הדעת (להרחבה ראו: אריאן רנן-ברזילי ושירלי יוסרי ""אלימות כלכלית במשפחה – בין דומיננטיות גברית לגבריות נכפית?"" עיוני משפט לט, 660-613 (2016))."
22005020.G05.txt	לא עלה בידי העותר להראות כי נפל פגם כלשהו, קל וחומר פגם חמור בהחלטה שלא להורות על פתיחת חקירה פלילית נגד המשיבים... ומשעשו כן, מצאו שתלונות העותר אינן מעמידות תשתית ראייתית ומשפטית המצדיקה פתיחת חקירה פלילית לגביהן או נקיטת הליך של בדיקה מקדימה בעניינן.
21077860.C06.txt	בנוסף, אציע גם להורות על שלילת רישיונו של אזמה לתקופה בת 12 חודשים... יתר רכיבי גזר הדין, כלשונם – ייוותרו על כנם.
22043000.R02.txt	" פסק-דין בתיק ע""פ 4300/22 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע""פ 4300/22 לפני: כבוד השופטת י' וילנר כבוד השופט י' כשר כבוד השופטת ר' רונן המערער: פלוני נ ג ד המשיבה: מדינת ישראל ערעור על פסק דינו של בית המשפט המחוזי חיפה מיום 11.05.2022 בתיק פ 060337-05-21 תאריך הישיבה: ט""ז בטבת התשפ""ג (09.01.2023) בשם המערער: עו""ד ראניה סרוג'י בשם המשיבה: עו""ד מירי קולומבוס פסק-דין בהינתן גילו הצעיר של המערער בעת ביצוע העבירות, היעדר עבר פלילי, והודאתו (אשר נעשתה בשלב בו נעשתה), ראוי היה למקם את עונשו של המערער נמוך יותר במתחם הענישה אותו קבע בית המשפט המחוזי, ולמצער, לנמק מדוע אין התחשבות בנתונים אלה."
22050670.C14.txt	"בהקשר זה מצאנו לציין את הטעם הקשור ב""ראשוניות היחסית הקשורה בהרשעת בעל מגרש רכבים בפלילים בגין כך שלא עדכן רוכש מבעוד מועד כי הרכב שאותו מבקש הוא לרכוש הוכרז זה מכבר כאבדן להלכה"", לצד ""האכיפה החסרה בתחום והתהיות שהועלו במסגרת הכרעת הדין בדבר מנגנון הפיקוח של קיום התנאים המוקדמים להעברת רישיונות הרכבים המוכרזים לסוחרי הרכב, על המוטיבציות השונות של הנוגעים בדבר"" (פסקה 17 לגזר הדין)... יצוין, כי בית המשפט המחוזי מצא להתחשב בשיקול אחרון זה, בדרך של חריגה לקולה ממתחם העונש, בין אם מכוח דוקטרינת ההגנה מן הצדק (שם), בין אם מכוח שיקולי צדק כלליים המצדיקים חריגה כאמור (פסקה 21 לגזר הדין); ודרך הילוכו בהקשר זה מקובלת עלינו."
21071720.N09.txt	חומרה זו מצדיקה הטלת ענישה מחמירה שיהיה בה כדי להביע סלידה ברורה ממעשיו של המערער ולהרתיע מפני הישנותם... אלא ששיקולים אלה לא נעלמו מעיני בית המשפט, אשר הביאם בחשבון בבואו לגזור את דינו של המערער: המלצת שירות המבחן והתרשמותו מהמערער, מהחרטה שהביע ומלקיחת האחריות על מעשיו; מצבו המשפחתי; השפעת ההליך על עיסוקו, פרנסתו ומצבו הכלכלי; תרומתו למדינה ולחברה; העובדה שהוא נעדר עבר פלילי; השפעת ההליך על מצבו הבריאותי; והחיסכון המסוים לזמן השיפוטי בעקבות החלטתו להודות בעיקר עובדות כתב האישום במהלך ההליך.
23051330.V01.txt	מן הטעמים שפורטו לעיל, הערעור נדחה... נוכח המסקנה שאליה הגעתי לא מצאתי להיענות לבקשת ראש לשכת עורכי הדין להצטרף להליך דנן, ואף היא נדחית בזאת.
22016390.M02.txt	"זאת, למעט מקרים חריגים בהם נפל פגם היורד לשורשו של ההליך השיפוטי, כגון חוסר סמכות או שרירות בתחום שהוא ""מינהלי טהור"" (בג""ץ 1846/20 מכלוף נ' היועץ המשפטי לממשלה, פסקה 6 (10.3.2020); בג""ץ 6786/19 פלוני נ' פלוני (11.11.2019); בג""ץ 583/87 הלפרין נ' סגן נשיא בית המשפט המחוזי בירושלים פ""ד מא(4) 683, 702 (1987))... יתר על כן, כפי שציינה השופטת ע' ברון בהחלטה שדחתה את הבקשה לעיון חוזר, טענות העותרים מכוונות למעשה להחלטת בית המשפט לענייני משפחה, והעתירה דנן אינה האכסניה המתאימה לבירור טענות אלו (ראו והשוו: בג""ץ 3057/20 רועי נ' רשות מקרקעי ישראל, פסקה 3 (17.5.2020); בג""ץ 5062/19 לוי נ' כבוד השופטת חגית מאק-קלמנוביץ, פסקה 4 (1.8.2019))."
22029420.X03.txt	לפיכך, דין הטענה לקיומם של שיקולים פרסונליים-הומניטריים המצדיקים הימנעות מהסגרת העותרים, להידחות... חזקה על הרשויות בצרפת כי יתנו דעתם למצבו הרפואי של העותר 1 ויתנו לו מענה הולם.
22084150.E03.txt	" פסק-דין בתיק ע""פ 8415/22 בבית המשפט העליון בשבתו כבית משפט לערעורים פליליים ע""פ 8415/22 לפני: כבוד השופט י' עמית כבוד השופט א' שטיין כבוד השופטת ג' כנפי-שטייניץ המערער: אחמד אבו סביתאן נ ג ד המשיבה: מדינת ישראל ערעור על גזר דינו של בית המשפט המחוזי בירושלים בת""פ 43840-06-21 מיום 7.11.2022 שניתן על ידי כב' השופטת חנה מרים לומפ תאריך הישיבה: ט""ו בטבת התשפ""ג (8.1.2023) בשם המערער: עו""ד מחמוד מוחמד בשם המשיבה: עו""ד יצחק פרדמן פסק-דין 1... המערער יתייצב לריצוי עונשו בימ""ר ניצן ביום 1.2.2023 עד השעה 10:00 כשברשותו תעודת זהות."
22071070.G08.txt	אולם בהתחשב בכך שהמערער הודה בעובדות כתב האישום ואף חזר בו מן הערעור על ההרשעה; ובהתחשב בכלל שלפיו ערכאת הערעור אינה ממצה את הדין בקבלה את ערעור המדינה – החלטנו להעמיד את עונש המאסר בפועל של המערער על 36 חודשים... יתר רכיבי גזר הדין יוותרו בעינם.
22058980.A02.txt	
23039270.E02.txt	"ביום 13.2.2023 אישר בית המשפט הצבאי את הצו השני, וביום 10.5.2023 דחה בית המשפט הצבאי את ערעורו של העותר... ביני לביני, דחה בית משפט זה את עתירתו של העותר, אשר הוגשה כאשר הצו הראשון עמד בתוקפו ונדונה לאחר שניתן הצו השני (בג""ץ 374/23 מונתצר נאג'י אחמד סלאמה נ' מפקד כוחות צה""ל באיו""ש (26.1.2023))."
22049910.J11.txt	"יש להדגיש, אף אם התנהגות המערער 1 אינה מבססת הרשעה בעבירת הפקרה, הרי שהיא ראויה לכל גינוי... המערער 1 יתייצב לשאת בעונש המאסר בפועל שהוטל עליו ביום 5.7.2023 עד השעה 10:00 בימ""ר הדרים, או על פי החלטת שירות בתי הסוהר, כשברשותו תעודת זהות או דרכון."
21063830.Z03.txt	נקודת האיזון שנבחרה אינה מצדיקה את התערבותה של ערכאת הערעור בתוצאה העונשית... סוף דבר, אציע כי נדחה את שלושת הערעורים.
23029420.E04.txt	רשמנו לפנינו הצהרת המשיבים כי בדעתם להאריך את הצו המנהלי לתקופה נוספת של ששה חודשים, וכי ככל שלא יתקבל מידע בטחוני שלילי חדש לגבי העותר ולא ישתנו הנסיבות, אין בדעתו להאריך את הצו המנהלי מעבר לכך 4... לא ראינו אפוא מקום להתערב בהחלטת המפקד הצבאי ולא מצאנו כי נפל פגם בהכרעות בתי המשפט הצבאיים בעניינו של העותר, לאור המסוכנות הנשקפת מהעותר לשלום הציבור ובטחונו.
22019190.E06.txt	קיצורו של דבר, משאלו הם פני הדברים, לא מצאתי כי מתקיימות הנסיבות החריגות המצדיקות את התערבותנו בגזר דינו של בית משפט קמא... אשר על כן, הערעור נדחה.
22038230.C18.txt	כמובן, כמו בסוגיות אחרות, גם ביחס לסבירות יש לעתים דעות שונות... הדברים הם בבחינת קל וחומר.
22043030.N04.txt	בשים לב לכל האמור, לא מצאתי מקום להתערב בגזר דינו של בית המשפט המחוזי... לפיכך אציע לחברותיי שהערעור יידחה.
